,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13
2486,NA,0.598248084,NA,2.053068415,-0.360873725,0.008757606,1.071922281,-0.927219847,NA,-0.409189881,1.970834583,NA,NA
2487,NA,0.56734347,NA,2.000037086,-0.299172469,0.087410903,1.04228905,-0.821502282,NA,-0.553362552,1.296818806,NA,NA
2488,NA,0.616424834,NA,1.907660668,-0.164630089,0.336601767,1.055882564,-0.940288334,NA,-0.557487302,0.935681002,NA,NA
2489,NA,0.806260975,NA,1.821266132,-0.189227631,0.552473628,1.107118772,-1.042527135,NA,-0.369311363,-0.023719997,NA,NA
2490,NA,0.964683647,NA,1.986833187,-0.24154712,0.435792695,1.087781439,-1.030466407,NA,-0.101772271,-0.107491915,NA,NA
2491,NA,1.002397648,NA,1.900359401,-0.286669074,0.537322185,1.084387691,-1.163085211,NA,0.011203082,0.418669208,NA,NA
2492,NA,0.901193749,NA,1.996977165,-0.2611379,0.601278972,1.13638922,-1.031855839,-0.489959482,-0.064789127,0.388397614,-0.682305594,NA
2493,NA,0.667793812,NA,2.066180835,-0.202573195,0.477628707,1.089971594,-0.982284845,-1.11752798,-0.104605653,1.192922032,-1.034385062,NA
2494,0.345251479,0.289119156,0.20582508,2.043216948,-0.29817485,0.331979531,0.849123142,-1.145023447,-1.10669096,0.011439406,0.706877384,-1.078448991,NA
2495,0.362290503,0.241235628,0.808435361,2.067415983,-0.25218198,0.419083435,0.864803902,-1.296923306,-1.06199695,0.302047581,-0.585724076,-1.01239881,NA
2496,0.165973336,0.220001362,0.478069312,2.034777581,-0.499092207,0.471130199,0.780570468,-1.372266194,-1.317634534,0.479410238,-0.915426825,-0.975304499,NA
2497,0.229626979,0.516760412,0.487038868,1.943493161,-0.678004179,0.385663768,0.606677069,-1.314866093,-1.0230012,0.52206452,-1.099639425,-0.869269907,NA
2498,0.165973336,0.256473066,0.400298539,1.906097396,-0.686213279,0.769560147,0.73218906,-1.371851742,-1.083315116,0.206074924,-1.383072133,-0.83428524,NA
2499,0.258705887,0.281152094,0.449494291,1.879069769,-0.591210434,0.606324148,0.368993285,-1.360811129,-1.026299021,-0.128221984,-1.516379324,-0.73149165,NA
2500,0.554414255,0.325994658,0.561391278,1.909788644,-0.35782139,0.344234559,0.289557563,-1.363431888,-1.103275592,0.026532222,-1.634547099,-0.751625439,NA
2501,0.626155182,-0.385120693,0.673150181,1.867844536,-0.164685369,0.253620527,0.423008401,-1.380129354,-0.797453387,0.060187413,-1.921779202,-0.725946734,NA
2502,0.821958316,-0.005794821,0.909970315,1.92934694,-0.011498759,0.174731055,0.448247377,-1.185748837,-0.610709343,0.30567161,-1.707499825,-0.72699307,NA
2503,0.811425198,0.131514255,0.835161053,1.973799973,-0.083428735,0.047239319,0.68279945,-1.122388583,-0.551660192,0.412054568,-1.688557625,-0.919659856,NA
2504,1.133755743,-0.050841452,0.966287499,1.984404916,-0.235454925,-0.028541702,0.67865951,-1.066119238,-0.276628642,0.221335201,-1.272911791,-0.951096011,NA
2505,1.221145498,-0.11640223,0.912557733,2.082773728,-0.113603149,0.237473558,0.714883876,-1.24316994,-0.661625132,0.030697109,-1.134734504,-1.030217712,NA
2506,1.799081452,-0.200428394,0.900482962,2.160909567,0.142609937,0.488735983,0.784026976,-1.430313802,-0.575171376,0.037485367,-0.859409421,-0.957780848,NA
2507,1.440034156,0.168888253,0.636958847,2.262363296,0.358812273,0.603457381,0.839922767,-1.450302713,-0.624428415,0.185016399,-0.339888218,-0.945033883,NA
2508,1.128411398,0.333726623,-0.154491114,2.161700053,0.668364157,0.79744263,0.877182287,-1.482814947,-0.631962522,0.4241136,-0.387964007,-1.012629433,NA
2509,0.777259701,0.658058115,-0.147431461,2.091692116,0.043099972,0.560123566,0.672738884,-1.476568516,-0.819296797,0.776551593,-0.941745034,-1.073773259,NA
2510,0.64125165,0.706841916,-0.09779898,2.006378199,-0.737441428,0.161828997,0.589350405,-1.550527085,-1.183871376,0.812376205,-1.231047856,-1.199660918,NA
2511,0.120414458,0.553857541,-0.069038306,1.87040077,-0.550524652,0.297621491,0.402216341,-1.459727957,-1.246045364,0.612179089,-1.579392956,-1.225855827,NA
2512,0.06511076,0.4521791,-0.115221936,1.938415933,-0.526341332,0.358449431,0.512006545,-1.345133885,-1.377668579,0.490736398,-1.883440608,-1.126567431,NA
2513,0.012763626,0.771176659,-0.119846653,1.789180528,-0.274553707,0.487173541,0.623035491,-1.258837378,-1.373808552,0.403975167,-2.132457661,-1.095984391,NA
2514,0.012763626,0.608677743,-2.95E-16,1.691232197,0.270695233,0.6160641,0.728258101,-1.256059082,-1.411130643,0.37139108,-1.927729617,-1.034853055,NA
2515,-0.005901779,0.556974743,0.159467159,1.777139312,0.435052437,0.666327179,0.889825755,-1.364525773,-1.385459936,0.237058828,-1.934656334,-1.050502703,NA
2516,0.407222774,0.17837182,0.395494774,1.748528741,0.370246113,0.444154853,0.703441946,-1.460507776,-1.133011301,-0.118548423,-1.943934615,-1.177881952,NA
2517,0.459490538,-0.538528092,0.144610175,1.817184449,0.191843751,0.3900877,0.589097125,-1.477124746,-0.937189308,-0.49599498,-1.705850518,-1.140590427,NA
2518,0.764229531,-0.462167525,-0.244319791,1.927165402,0.197429025,0.250191572,0.245238557,-1.30841935,-0.832987835,-0.56478287,-1.832594607,-1.07887028,NA
2519,1.316978958,-0.517540051,-0.721916671,1.822848294,0.111972576,0.103317944,0.116052544,-1.233140725,-0.758022744,-0.704710094,-1.694289399,-1.006435329,NA
2520,1.143166339,-0.292577598,-0.655575577,1.783086111,0.364609054,0.360103122,0.189174399,-0.984432906,-0.702669072,-0.974698523,-1.635002311,-0.847960143,NA
2521,0.730156638,0.441952294,-0.483118231,1.929729099,0.169826467,0.250010712,-0.092049877,-0.690465175,-0.619168822,-0.920987361,-1.468127362,-0.605566027,NA
2522,NA,0.63603013,-0.0949593,2.00165292,-0.27644203,0.050203546,0.531925802,-0.271465337,-0.697508666,-0.879894058,-1.42625441,-0.71856648,NA
2523,1.143166339,0.615255207,-0.423536908,1.974443036,-0.462735776,-0.138190606,0.570758349,-0.219460515,-0.699997151,-0.531213825,-1.380059049,-0.667377061,NA
2524,1.143166339,0.745802669,-0.709382633,1.887954163,-1.134504977,-0.30368092,0.548542487,-0.406578221,-0.722724683,-0.174888272,-1.29859623,-0.821652946,NA
2525,1.143166339,0.430186017,-0.709382633,1.801214329,-0.89530832,-0.054344761,0.548542487,-0.566254534,-0.822353979,-0.227228927,-1.49744854,-0.954646512,NA
2526,1.143166339,0.59411809,-0.68042824,1.521529411,-1.388095976,0.149563137,0.647313142,-0.863333299,-0.196680385,-0.250182286,-0.542217286,-0.98634992,NA
2527,-0.151066891,0.959667316,0.900482962,1.699968583,-1.0606913,0.522312734,0.653911923,-1.497001139,0.039596055,0.066970979,-1.195410782,-0.943638981,NA
2528,-0.188246412,1.133966421,0.899980247,1.987154434,-0.72731617,0.533724007,0.608788313,-1.508503767,-0.177665928,0.376568909,-1.118368856,-0.940625039,NA
2529,-0.205858836,1.017473095,0.899887874,1.915205843,-0.694621765,0.257197218,0.845565272,-1.52462431,-0.27914552,0.449791735,-1.241584711,-0.907835234,NA
2530,0.288994699,1.00356075,0.338171413,1.863723327,-0.524997829,0.187606986,0.633829971,-1.399580251,-0.643978174,0.350812521,-1.537257424,-0.816852962,NA
2531,0.14798115,0.732893326,0.076888604,1.834624525,-0.420469428,0.070417527,0.705460086,-1.086180662,-0.773048956,0.377234361,-1.665566458,-0.887553257,NA
2532,0.165973336,0.684039098,0.13445045,1.780299596,-0.347275677,0.254873697,0.687698425,-0.995832278,-0.947108849,0.300613646,-1.963180643,-0.905127541,NA
2533,0.349970337,0.577364502,0.188667835,1.85812723,-0.551832365,0.200936998,0.524341811,-0.940206334,-1.069386816,0.227360978,-2.141699808,-0.950110598,NA
2534,0.295063708,0.638999815,0.607213444,2.104239949,-0.650194051,0.020637448,0.515576337,-0.926929769,-0.899898076,0.185974688,-1.731747983,-1.121534261,NA
2535,0.735269362,0.244495025,1.378880849,2.103716167,-0.71531604,0.203840975,0.274090978,-1.155320883,-0.937649037,0.063756721,-1.805709737,-1.151923482,NA
2536,0.682305524,0.215129002,1.239299335,2.211329777,-0.733561405,0.159122842,0.109324478,-1.125598509,-0.922770516,-0.044051186,-1.797971112,-1.188910169,NA
2537,0.532112484,0.395474761,1.165074012,2.212673055,-0.549129292,0.344958711,0.179716429,-1.203542133,-0.863912137,0.011690151,-1.726417977,-1.142706518,NA
2538,0.200660497,0.34351463,1.008287297,2.147006102,-0.263866614,0.633580175,0.188989876,-1.227177712,-0.943847033,-0.003684869,-1.793645805,-1.095070212,NA
2539,-0.214080752,1.125687504,0.771478199,2.04757468,-0.329159983,0.337224254,0.186626667,-1.348190319,-0.833450849,0.109535285,-1.77671637,-1.047121994,NA
2540,-0.035916044,1.259203945,1.055430468,2.052935389,0.04180961,0.368806606,0.349763515,-1.443858559,-0.940469043,0.270158165,-1.646950494,-1.042228702,NA
2541,0.381919444,1.209979913,1.008287297,2.043994339,0.342934007,0.30076318,0.297051493,-1.393007273,-0.92834719,0.165482764,-1.592596814,-0.910368183,NA
2542,0.367610385,0.968058394,0.864361008,2.000084384,0.03313595,0.140739148,0.335020782,-1.420604126,-1.02519013,0.171065188,-1.478278505,-0.864798054,NA
2543,0.367610385,0.869475678,1.013120427,2.078499363,-0.04353776,0.274237242,0.388075069,-1.405072171,-1.039507298,0.134411645,-1.374282099,-0.839953976,NA
2544,0.508119686,0.881273277,0.780242408,1.990840294,-0.492312871,0.284794392,0.313685301,-1.403676537,-0.902218737,0.095817484,-1.005233743,-0.874367123,NA
2545,0.295063708,0.440370319,0.849330182,1.964655072,-0.849235997,0.310883918,0.364490507,-1.421582289,-0.79297976,0.134121835,-0.854777354,-1.048570839,NA
2546,0.407222774,0.42204096,1.258613091,2.011819344,-0.773749355,0.53472006,0.334545092,-1.422125702,-0.693912289,0.173599481,-0.805218286,-1.163602081,NA
2547,0.684379646,0.213822987,1.066645019,1.953217952,-0.808707521,0.258220619,0.475449871,-1.339431796,-0.438701603,0.127395917,-0.761950568,-1.211889508,NA
2548,-0.119678388,-0.038571792,0.873457528,1.970842904,-0.614684091,-0.391226204,0.539291512,-1.136124998,-0.368101622,0.085572898,-1.903814812,-1.166136293,NA
2549,-0.151066891,0.846059108,-0.079351776,2.073655532,-0.600580219,-0.21099938,0.315430082,-1.056449529,-0.077166705,-0.240608911,-1.820443151,-1.135445968,NA
2550,-0.151066891,0.846059108,-0.079351776,2.221934533,-0.350618835,-0.21099938,0.315430082,-1.056449529,0.29887747,-0.698730094,-1.820443151,-1.135445968,NA
2551,-0.119678388,0.955345588,-0.187596353,2.226858636,-0.179346665,-0.018321075,0.162890544,-1.073293137,0.66916011,-0.88438208,-1.46467549,-0.728098497,NA
2552,-0.119678388,1.542214523,-0.952138388,2.320683796,0.096341901,0.469329284,-0.10243754,-1.265713056,1.261370964,-1.490449332,-0.442678319,-0.429367117,NA
2553,NA,1.795216389,NA,2.375378901,0.286278162,0.552627509,0.25468788,-1.557002314,1.502959296,-1.786038703,1.312689169,-0.210831678,NA
2554,NA,1.795216389,NA,2.364593952,-0.111168896,0.552627509,0.25468788,-1.557002314,1.507304558,-1.75048565,1.312689169,-0.210831678,NA
2555,0.362290503,0.948627548,0.447859481,2.343853211,-0.266734471,0.267978746,0.45217496,-0.944361974,1.031038187,-1.487161921,-1.465610261,-0.872051468,NA
2556,0.456597876,0.757916871,-0.190935827,2.242348011,-0.466835332,0.410236957,0.27835118,-1.043435732,0.471061006,-0.930076284,-1.491932105,-1.001850074,NA
2557,0.456597876,0.757916871,-0.190935827,2.127622484,-0.707232258,0.410236957,0.27835118,-1.043435732,0.080089049,-0.445128804,-1.491932105,-1.001850074,NA
2558,0.456597876,0.834622299,-0.190935827,1.980323652,-0.229252483,0.449730402,0.255422621,-1.066119238,-0.765154701,0.129594424,-1.504209688,-0.872417235,NA
2559,0.464369305,0.296168927,-1.115214144,2.10851809,0.052705493,0.090605733,0.319160774,-1.417858601,-0.819748414,0.38671555,-1.723201961,-0.884372574,NA
2560,-0.021957,0.176902778,-0.405703775,2.169038407,0.181789388,0.139437164,0.750264647,-1.274510831,-0.664540085,0.361804501,-1.709847221,-0.630050635,NA
2561,0.207540548,-0.095886872,-0.285750401,2.100883161,0.164389993,0.52942531,0.727651506,-1.361148529,-0.772969159,0.205134747,-1.528629493,-0.819083554,NA
2562,0.185734729,-0.14057903,-0.418031021,2.108986161,-0.010081207,0.478651253,0.674642623,-1.34769124,-0.64550045,0.069465762,-1.549250271,-0.812418134,NA
2563,0.207540548,-0.075292884,-0.258449089,2.093665637,-0.468151944,0.488693906,0.292494902,-1.265513412,-0.656468064,0.071099846,-1.343977122,-0.755577047,NA
2564,0.684379646,-0.275159159,-0.326202886,2.03144251,-0.869926141,0.362830972,0.006866037,-1.418065503,-0.344873704,-0.068852002,-1.226577832,-0.869311482,NA
2565,0.487251227,0.265572447,-0.482263706,2.047272161,-1.256698379,-0.058922146,-0.240883146,-1.114279732,-0.31519043,0.013527646,-1.176569175,-0.680578703,NA
2566,0.690236844,0.094723822,-0.436860864,1.85760625,-1.530639964,-0.084031454,-0.192889573,-1.243327951,-0.872074059,0.159238136,-1.531700657,-0.825958281,NA
2567,0.464369305,0.237181231,-0.534799581,1.84094826,-0.900024819,0.306586524,0.432525024,-1.294526762,-0.729151504,0.009166343,-1.667162219,-0.942350922,NA
2568,0.464369305,0.438733444,0.139931996,1.888406987,-0.54445322,0.502633728,0.662797184,-1.368996296,-1.028477482,0.357372311,-1.857799133,-0.981235279,NA
2569,0.236127082,0.758030561,0.467340173,2.001884943,-0.552436552,0.413122922,0.750971007,-1.33661407,-1.005366674,0.381875871,-1.924310474,-1.019080494,NA
2570,-0.005901779,-0.040904234,0.709301703,2.125671008,-0.308758898,0.429748348,0.518744791,-1.317321081,-0.884121536,0.190554236,-1.842178675,-1.053286701,NA
2571,0.236127082,0.310692919,0.876708517,2.080050485,-0.297046547,0.520259039,0.059864906,-1.287291106,-0.90525539,-0.057182479,-1.751951611,-0.958937564,NA
2572,0.050303156,0.421213076,0.675769149,2.055692407,-0.260710599,0.586435931,-0.375366722,-1.047364636,-0.55349055,-0.830136581,-1.637369976,-0.896764082,NA
2573,0.207540548,0.52423824,1.162026746,2.016878012,-0.287964594,0.660253785,-1.203815427,-1.464924009,-0.312729214,-1.286731707,-1.693553176,-0.863137432,NA
2574,0.295063708,0.966470148,0.70173313,2.019951209,-0.519370729,0.60246911,-0.880373858,-1.383253713,-0.566762607,-0.745354109,-1.481996846,-1.060189238,NA
2575,0.319992242,0.741783404,0.754449271,1.969581202,-0.568994981,0.354312358,-0.239567095,-1.308306672,-0.572342879,-0.378023828,-1.677094497,-1.047206666,NA
2576,0.3946164,0.566381133,0.703072953,1.967710752,-0.679386849,0.312483458,0.106125462,-1.333691779,-0.745271816,0.239821709,-1.724318277,-1.06937632,NA
2577,0.321166303,-0.165296756,0.626807332,1.922696334,-0.303243706,0.34866054,0.526670869,-1.36888972,-0.927993921,0.508123215,-1.851145532,-1.059656107,NA
2578,0.417560378,-0.175215503,0.708968267,1.845526607,-0.033637579,0.432838636,0.520258402,-1.139832859,-0.707614932,0.253965577,-2.012191731,-1.033800369,NA
2579,0.57641487,-0.031167357,0.381704171,1.962993791,0.008513009,0.5222292,0.520198152,-1.127353026,-1.033536771,0.177374198,-1.776176188,-1.094252726,NA
2580,1.13078551,0.002497868,0.439197029,1.777489331,-0.235867449,0.184609041,0.438102395,-0.915800082,-1.264522704,-0.175434391,-1.823659076,-1.032032686,NA
2581,1.400725719,0.301656087,0.17233398,1.774597977,-0.622261931,-0.076278967,0.348127207,-0.664403487,-1.362174895,-0.370991259,-1.683459006,-0.976697467,NA
2582,1.576307819,0.614338643,0.094529102,1.751061405,-0.978678527,-0.472470709,0.372638834,-0.594101206,-1.581597021,-0.60403345,-1.361685253,-1.061153072,NA
2583,1.791138747,-0.290948109,0.362619835,1.626565384,-0.948066867,-0.308490386,0.702707367,-0.655018598,-1.36361086,-0.346528999,-1.76497224,-1.055755472,NA
2584,1.23347188,0.194089044,0.109799257,1.842375376,-0.687749958,-0.186336149,0.816428844,-0.97705847,-1.230780268,-0.287322363,-1.463833905,-1.106217092,NA
2585,0.794735423,0.59584079,-0.138504945,1.917729152,-0.333603698,0.180081969,0.738471946,-1.162489417,-1.288340084,-0.140236773,-1.560760296,-1.144824492,NA
2586,0.682305524,0.51515318,-0.081920972,1.987001456,-0.020757055,0.383152539,0.650698517,-1.134655751,-1.155571011,0.194753685,-1.53861643,-1.000801248,NA
2587,0.57641487,0.606347905,-0.417211536,2.035243047,0.112810556,0.161392444,0.46459906,-1.230252978,-1.226939141,0.106544162,-1.795450551,-0.99208115,NA
2588,0.092940446,0.526656401,-0.019349249,1.994694073,0.199254335,0.066081324,0.317322982,-1.144893686,-1.26873135,0.184794823,-2.038484312,-0.984899487,NA
2589,0.060995211,0.89334482,0.126280094,1.845388256,-0.152853319,-0.306915572,-0.076607543,-0.707532833,-1.328587936,0.192028002,-1.606689363,-1.029663514,NA
2590,0.459490538,1.0610485,0.164166925,1.85047936,-0.105982969,-0.22255231,-0.099866791,-0.70269896,-1.286485097,0.176308324,-1.355278998,-1.120122724,NA
2591,0.459490538,1.087893059,0.222465811,1.870297307,-0.206757596,-0.197501644,-0.114299873,-0.57480715,-1.153718179,0.171470295,-1.014125136,-0.97647131,NA
2592,0.407222774,1.272988646,0.062898514,1.80950755,-0.404246775,-0.033502533,-0.108335701,-0.653689862,-1.12695631,0.241336082,-0.896458218,-0.994007908,NA
2593,0.417560378,0.778889973,0.709301703,1.804687618,-0.140413217,0.24879857,0.322725162,-1.047162472,-1.055701441,0.17623917,-1.283945476,-0.839076305,NA
2594,0.362290503,0.62542429,0.553506922,1.752987424,-0.046130823,0.170248256,0.375616191,-1.161668837,-1.189745928,0.212602745,-1.459593777,-0.854173179,NA
2595,0.288994699,0.448898317,0.222465811,1.653884486,-0.250681269,0.316731622,0.465759122,-1.319666126,-1.334225977,0.173134467,-1.513708614,-0.841459312,NA
2596,0.367610385,0.668851566,0.247292156,1.732987986,-0.068298249,0.510203207,0.748290103,-1.284676811,-1.127260231,0.194713219,-1.06802768,-0.74954891,NA
2597,0.554414255,0.409554472,-0.30951765,1.905691631,0.13326441,0.559528389,0.459714768,-1.32398527,-0.841976299,0.118687777,-0.744763734,-0.910864043,NA
2598,0.554414255,0.329703275,-0.136488686,1.974189212,-0.199031652,0.554039829,0.173236225,-1.298259908,-0.643261291,0.025796165,-1.097311241,-0.976594221,NA
2599,0.61378505,0.369287894,0.183584928,2.071930412,-0.159257473,0.670264697,0.004904312,-1.289686693,-0.683568913,0.142093967,-1.249025824,-1.067891732,NA
2600,0.690236844,0.057292804,0.405819314,2.145528104,-0.266317276,0.549965866,-0.108651343,-1.265886872,-0.658692809,0.223743105,-1.380890879,-1.060446963,NA
2601,0.092940446,0.076621595,0.533507894,2.028029859,-0.522142036,0.521894741,0.113647203,-1.179096576,-0.568331001,0.27470646,-1.064024551,-1.084697851,NA
2602,-0.202779154,-0.013204811,-0.089425183,1.940707416,-0.386673938,0.46390184,0.548969333,-1.179531106,-0.617838369,0.203103284,-0.732177257,-1.032914058,NA
2603,-0.199015416,0.029319401,-0.223303881,1.792410108,-0.58035956,0.589812818,0.59810728,-1.106097769,-0.560313753,-0.249967592,-0.625857529,-1.032899082,NA
2604,-0.188246412,0.265121332,-0.521154567,1.644961428,-0.731153519,0.890898526,0.813791462,-1.112936773,-0.848834913,-0.484066771,-1.365184632,-1.038052898,NA
2605,0.61378505,0.544403909,-0.531754684,1.673928056,-0.712992214,0.852366226,0.551480425,-1.091107725,-1.165174271,-0.310598432,-1.770269545,-1.046084601,NA
2606,0.682404837,1.072966617,-0.789534999,1.715401984,-0.712577713,0.703333249,0.355094544,-1.099968832,-1.205442012,-0.038925607,-1.697261668,-1.074674448,NA
2607,0.57641487,0.915762706,-0.688788563,1.782411974,-0.488266668,0.660387426,0.446771073,-1.085284828,-1.238401883,0.206898901,-1.398748834,-1.126627157,NA
2608,0.862892596,0.75642699,-0.902059309,1.887354245,-0.157522171,0.595960072,0.256156545,-1.179049311,-1.056516003,0.345498751,-1.033260897,-1.185619092,NA
2609,0.746538006,0.599704267,-0.507702773,1.923589679,0.014489967,0.734107623,0.290282797,-1.381218621,-1.07475,0.279127396,-1.299543314,-1.209737642,NA
2610,0.417560378,0.303094789,0.883416193,1.986036524,0.252252523,0.914117619,0.396496072,-1.450564919,-1.04592782,0.100887364,-1.360675521,-1.188380673,NA
2611,0.57641487,0.415938164,1.252562009,1.974526759,0.384973092,0.641156944,0.579547689,-1.480544201,-1.180626566,0.101396422,-1.399195136,-1.132578191,NA
2612,0.143664176,0.603030113,1.449376929,2.129837876,0.263531547,0.388356045,0.678320701,-1.451586637,-1.161421531,0.037124738,-1.684810012,-1.092606642,NA
2613,0.012763626,0.755318871,1.583247459,2.106723786,0.270598739,0.08778931,0.733634203,-1.473900851,-1.065184238,0.103527566,-1.736836507,-1.028373636,NA
2614,0.457574941,0.569797989,1.319837756,2.004953082,0.108037752,0.051313026,0.664341428,-1.482679195,-1.161613541,0.267246552,-1.827433246,-1.012469905,NA
2615,0.532112484,0.518664548,0.031595893,1.990857127,-0.07487476,0.090893227,0.531214586,-1.47879476,-1.04115568,0.239035233,-1.851047212,-1.036902059,NA
2616,0.634829913,0.493647573,-0.272075749,2.008440124,0.133245175,0.182179523,0.51439041,-1.431199453,-1.068520903,0.268808466,-1.824925343,-0.988126188,NA
2617,0.682305524,0.264553382,-0.327323117,2.053257492,0.36317446,0.40178239,0.500763521,-1.309391518,-1.299029041,0.324925565,-1.842988597,-0.989896848,NA
2618,0.746538006,0.372683266,-0.296621081,2.143683923,0.372449644,0.288033565,0.537766575,-1.328711799,-1.208942203,0.29776237,-1.85893769,-1.024733273,NA
2619,0.321166303,0.436543358,-0.405703775,2.20380459,0.54796317,0.333212481,0.515102303,-1.315132901,-1.157870016,0.233111945,-1.714812594,-1.110670035,NA
2620,0.029222315,0.09167956,0.056409348,2.126904215,0.09665742,0.271758221,0.461175796,-1.337090906,-1.131431425,0.12841715,-1.44469408,-1.214689987,NA
2621,0.162702294,0.059967919,0.330151537,2.007363973,-0.075044037,0.116785143,0.432828513,-1.374083413,-0.740400015,-0.059269702,-0.877612904,-1.206452704,NA
2622,0.029222315,0.187561955,0.261679702,1.990664223,0.147331263,0.1505232,0.435238266,-1.364800405,-0.865770715,-0.085911612,-0.606271432,-1.185007162,NA
2623,-0.006213442,0.134124259,0.277441254,2.009253507,-0.107881404,0.020899988,0.477767979,-1.236263119,-1.093219015,-0.11010824,-0.521240611,-1.192033361,NA
2624,0.277901647,0.921380259,0.313300817,1.969304946,0.213467754,-0.228464267,0.525092369,-1.202574926,-0.914322931,-0.094558452,-0.406717979,-1.192523366,NA
2625,-0.194308371,1.681308346,0.622849529,1.8050905,-0.101950507,-0.465487655,0.52785868,-1.126124274,-1.013945823,-0.046431636,-0.771702345,-1.194593996,NA
2626,-0.168663886,1.926701455,0.370614524,1.603602139,-0.592183826,-0.600359925,0.490047532,-0.792712753,-0.986099596,-0.222986743,-0.51749698,-1.238705374,NA
2627,-0.119678388,2.075245814,0.547918727,1.199548098,-0.711000823,-0.603401982,0.293729313,-1.098839506,-0.838982961,0.859996764,-2.375227488,-1.195071764,NA
2628,0.381919444,1.900959352,0.538674784,1.343471724,-1.152048622,-0.465151139,0.504632442,-0.795997941,-1.031337316,0.383152696,-1.22586768,-1.192821443,NA
2629,0.349970337,1.694707324,0.194492292,1.429243606,-1.083899535,-0.328456201,0.574745438,-1.030404638,-1.090767743,0.240390695,-1.627744235,-1.197126791,NA
2630,0.349970337,0.900576823,0.624426315,1.575586496,-0.844782182,-0.417857301,0.589868952,-0.999859577,-1.092934119,0.167591263,-1.685192273,-1.213330672,NA
2631,0.321166303,0.099079366,0.506258033,1.857845987,-0.573590006,-0.254755113,0.524257913,-0.989407262,-1.176708536,0.103720226,-1.339449211,-1.222921083,NA
2632,-0.021957,-0.093920188,-0.173738592,1.85968724,-0.40280609,-0.03974859,0.470418926,-1.09277447,-1.124667724,-0.21381137,-1.415003528,-1.170669071,NA
2633,0.081533365,0.102870213,0.728656133,1.905286309,-0.35576673,0.110388681,0.507112583,-0.911423597,-1.009915939,-0.067338608,-1.340606264,-1.156142699,NA
2634,-0.037572719,0.250027153,0.465302327,1.916633455,-0.477964954,0.461960891,0.440532421,-1.018413299,-1.036807295,0.162354557,-1.127022674,-1.12011636,NA
2635,-0.071321554,0.222818717,0.509545047,1.901502349,-0.489933669,0.603483789,0.395757225,-1.102570678,-0.967156242,0.131831436,-1.301272943,-1.054951566,NA
2636,-0.037572719,0.582091493,0.85348445,1.908132687,-0.59159584,0.48753719,0.294173791,-1.065346738,-1.010955691,0.387110452,-1.447625769,-1.07622034,NA
2637,0.137558789,0.732680826,0.072818626,1.916442004,-0.874981214,0.067057051,0.055693513,-1.320540049,-1.139180523,0.261865703,-1.459200318,-1.040733535,NA
2638,0.40350681,0.792231559,0.689421051,1.830227268,-1.121606397,-0.6936116,-0.093653731,-0.894517277,-1.142944533,-0.047461702,-1.665490904,-1.040644252,NA
2639,0.517934025,0.766946852,1.1559403,1.864656204,-1.359436406,-1.047355762,-0.476401688,-0.585326621,-1.198293188,-0.219615395,-1.406402953,-1.140977024,NA
2640,0.634829913,0.692893392,1.328987875,1.790876951,-1.311994289,-0.824156442,-0.322185163,-0.862587633,-1.090765934,-0.236209932,-0.10144341,-1.13746394,NA
2641,0.407222774,0.420525977,1.632539948,1.75858129,-1.24214882,-0.211842745,-0.215830696,-1.118060784,-1.01453116,-0.256924488,-0.10144341,-1.181148179,NA
2642,0.288994699,0.383116495,1.214496875,1.833488746,-0.981234322,0.079539434,-0.052839054,-1.357124334,-1.071066256,-0.001954762,-0.861375,-1.178105723,NA
2643,0.456597876,0.616416558,0.533510908,1.781885442,-0.822452885,0.017183377,0.18575404,-1.498979778,-1.2378233,0.033108593,-1.140030049,-1.044685838,NA
2644,0.349970337,0.307303673,-0.30951765,1.838195492,-0.311872029,0.136079514,0.363226667,-1.468838921,-1.292117359,0.086699077,-1.436831427,-0.898142331,NA
2645,0.349970337,0.359292281,-0.30951765,1.85668322,-0.340530686,0.086326499,0.354892167,-1.358860223,-1.300282665,0.121988037,-1.490356647,-0.976623651,NA
2646,0.236127082,0.270546993,-0.115221936,1.895659522,-0.111579445,0.191918555,0.272264723,-0.976836033,-1.156848599,0.126690244,-1.410729955,-0.931159579,NA
2647,-0.188246412,-0.269624084,0.044245223,1.817367883,-0.271254866,0.414599552,0.223749247,-0.650061568,-0.960402078,0.258117613,-1.471301763,-0.985888803,NA
2648,0.183513461,0.130967642,0.249841142,1.876016012,-0.672200023,0.25163925,0.077705058,-0.777321581,-0.855919597,0.450119133,-1.771873868,-1.093574006,NA
2649,0.183513461,0.028121798,0.249841142,1.800920248,-0.871016705,0.112073259,0.011217568,-0.892784085,-0.515552194,0.620536232,-1.108767201,-1.024919753,NA
2650,0.487251227,-0.085655649,0.067672343,1.932942409,-0.96738895,0.121094882,-0.195442531,-1.340983009,-0.6302005,0.654044603,-1.030988569,-1.111589976,NA
2651,1.143166339,0.457388322,0.484986086,1.99195711,-0.72260585,0.257529954,-0.150320953,-1.438330106,-0.548155891,0.779491593,-1.152579799,-0.93723887,NA
2652,0.464369305,0.116289155,0.735493371,1.969970262,-0.539581268,0.383598038,-0.197496991,-1.39210827,-0.534118831,0.622170795,-1.038441054,-0.801228916,NA
